run_number,run_dir,summary_path,status,reason,figure_path,scene_summary_path,figure_notes_path,width_px,height_px,unique_colors,nonwhite_fraction
986,outputs/experiments/986_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_linear_receiver_ringdown050_objectives,outputs/experiments/986_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_linear_receiver_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/986_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_linear_receiver_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/986_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_linear_receiver_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/986_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_linear_receiver_ringdown050_objectives/figures/FIGURE_NOTES.md,2200,1030,1847,0.5265573698146514
985,outputs/experiments/985_seed2178309_ringdown050_target_specific_unresolved_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
984,outputs/experiments/984_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources11_txrx60_ringdown050_objectives,outputs/experiments/984_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/984_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/984_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/984_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1948,1030,1866,0.5934186918123642
983,outputs/experiments/983_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources9_txrx60_ringdown050_objectives,outputs/experiments/983_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/983_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/983_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/983_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1891,0.599895707901512
982,outputs/experiments/982_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/982_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/982_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/982_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/982_coordinate_optimizer_variable_depth_radius_seed2178309_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1865,0.5998881505030709
981,outputs/experiments/981_coordinate_optimizer_variable_depth_radius_seed2178309_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/981_coordinate_optimizer_variable_depth_radius_seed2178309_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/981_coordinate_optimizer_variable_depth_radius_seed2178309_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/981_coordinate_optimizer_variable_depth_radius_seed2178309_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/981_coordinate_optimizer_variable_depth_radius_seed2178309_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1853,0.5999143494843335
980,outputs/experiments/980_coordinate_optimizer_variable_depth_radius_seed2178309_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/980_coordinate_optimizer_variable_depth_radius_seed2178309_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/980_coordinate_optimizer_variable_depth_radius_seed2178309_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/980_coordinate_optimizer_variable_depth_radius_seed2178309_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/980_coordinate_optimizer_variable_depth_radius_seed2178309_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1843,0.6000065497453156
979,outputs/experiments/979_seed1346269_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
978,outputs/experiments/978_coordinate_optimizer_variable_depth_radius_seed1346269_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/978_coordinate_optimizer_variable_depth_radius_seed1346269_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/978_coordinate_optimizer_variable_depth_radius_seed1346269_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/978_coordinate_optimizer_variable_depth_radius_seed1346269_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/978_coordinate_optimizer_variable_depth_radius_seed1346269_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1865,0.599909311218706
977,outputs/experiments/977_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/977_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/977_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/977_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/977_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1933,0.5999516326499765
976,outputs/experiments/976_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/976_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/976_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/976_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/976_coordinate_optimizer_variable_depth_radius_seed1346269_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1853,0.5999355101999687
975,outputs/experiments/975_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources11_txrx60_ringdown050_objectives,outputs/experiments/975_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/975_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/975_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/975_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1948,1030,1881,0.5935233547975519
974,outputs/experiments/974_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources9_txrx60_ringdown050_objectives,outputs/experiments/974_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/974_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/974_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/974_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1910,0.5999889158156196
973,outputs/experiments/973_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/973_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/973_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/973_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/973_coordinate_optimizer_variable_depth_radius_seed1346269_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1843,0.6000277104609509
972,outputs/experiments/972_seed832040_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
971,outputs/experiments/971_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources9_txrx60_ringdown050_objectives,outputs/experiments/971_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/971_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/971_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/971_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1906,1030,1884,0.6062668731344044
970,outputs/experiments/970_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/970_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/970_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/970_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/970_coordinate_optimizer_variable_depth_radius_seed832040_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1802,0.6065795173661545
969,outputs/experiments/969_coordinate_optimizer_variable_depth_radius_seed832040_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/969_coordinate_optimizer_variable_depth_radius_seed832040_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/969_coordinate_optimizer_variable_depth_radius_seed832040_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/969_coordinate_optimizer_variable_depth_radius_seed832040_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/969_coordinate_optimizer_variable_depth_radius_seed832040_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1831,0.6066473001554418
968,outputs/experiments/968_coordinate_optimizer_variable_depth_radius_seed832040_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/968_coordinate_optimizer_variable_depth_radius_seed832040_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/968_coordinate_optimizer_variable_depth_radius_seed832040_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/968_coordinate_optimizer_variable_depth_radius_seed832040_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/968_coordinate_optimizer_variable_depth_radius_seed832040_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1906,1030,1873,0.6063891237685796
967,outputs/experiments/967_seed514229_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
966,outputs/experiments/966_coordinate_optimizer_variable_depth_radius_seed514229_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/966_coordinate_optimizer_variable_depth_radius_seed514229_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/966_coordinate_optimizer_variable_depth_radius_seed514229_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/966_coordinate_optimizer_variable_depth_radius_seed514229_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/966_coordinate_optimizer_variable_depth_radius_seed514229_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1845,0.6066727824070535
965,outputs/experiments/965_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/965_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/965_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/965_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/965_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1891,0.6067161022347934
964,outputs/experiments/964_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/964_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/964_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/964_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/964_coordinate_optimizer_variable_depth_radius_seed514229_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1841,0.6066875621129884
963,outputs/experiments/963_coordinate_optimizer_variable_depth_radius_seed514229_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/963_coordinate_optimizer_variable_depth_radius_seed514229_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/963_coordinate_optimizer_variable_depth_radius_seed514229_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/963_coordinate_optimizer_variable_depth_radius_seed514229_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/963_coordinate_optimizer_variable_depth_radius_seed514229_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1860,0.606654435185893
962,outputs/experiments/962_seed317811_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
961,outputs/experiments/961_coordinate_optimizer_variable_depth_radius_seed317811_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/961_coordinate_optimizer_variable_depth_radius_seed317811_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/961_coordinate_optimizer_variable_depth_radius_seed317811_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/961_coordinate_optimizer_variable_depth_radius_seed317811_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/961_coordinate_optimizer_variable_depth_radius_seed317811_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1845,0.6066253854190556
960,outputs/experiments/960_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/960_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/960_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/960_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/960_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1891,0.6066687052467956
959,outputs/experiments/959_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/959_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/959_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/959_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/959_coordinate_optimizer_variable_depth_radius_seed317811_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1841,0.6066401651249904
958,outputs/experiments/958_coordinate_optimizer_variable_depth_radius_seed317811_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/958_coordinate_optimizer_variable_depth_radius_seed317811_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/958_coordinate_optimizer_variable_depth_radius_seed317811_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/958_coordinate_optimizer_variable_depth_radius_seed317811_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/958_coordinate_optimizer_variable_depth_radius_seed317811_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1860,0.6066070381978952
957,outputs/experiments/957_seed196418_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
956,outputs/experiments/956_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources9_txrx60_ringdown050_objectives,outputs/experiments/956_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/956_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/956_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/956_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1906,1030,1884,0.6062434417628542
955,outputs/experiments/955_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/955_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/955_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/955_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/955_coordinate_optimizer_variable_depth_radius_seed196418_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1802,0.6065560736946717
954,outputs/experiments/954_coordinate_optimizer_variable_depth_radius_seed196418_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/954_coordinate_optimizer_variable_depth_radius_seed196418_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/954_coordinate_optimizer_variable_depth_radius_seed196418_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/954_coordinate_optimizer_variable_depth_radius_seed196418_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/954_coordinate_optimizer_variable_depth_radius_seed196418_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1831,0.6066238564839589
953,outputs/experiments/953_coordinate_optimizer_variable_depth_radius_seed196418_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/953_coordinate_optimizer_variable_depth_radius_seed196418_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/953_coordinate_optimizer_variable_depth_radius_seed196418_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/953_coordinate_optimizer_variable_depth_radius_seed196418_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/953_coordinate_optimizer_variable_depth_radius_seed196418_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1906,1030,1873,0.6063656923970293
952,outputs/experiments/952_seed121393_ringdown050_target0_unresolved_source_density_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
951,outputs/experiments/951_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources11_txrx60_ringdown050_objectives,outputs/experiments/951_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/951_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/951_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/951_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1927,1030,1910,0.5999042729530787
950,outputs/experiments/950_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources9_txrx60_ringdown050_objectives,outputs/experiments/950_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/950_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/950_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/950_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1879,0.6065530158244783
949,outputs/experiments/949_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/949_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/949_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/949_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/949_coordinate_optimizer_variable_depth_radius_seed121393_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1905,1030,1860,0.6066452615753128
948,outputs/experiments/948_seed75025_ringdown050_target_specific_rescue_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,
947,outputs/experiments/947_coordinate_optimizer_variable_depth_radius_seed75025_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/947_coordinate_optimizer_variable_depth_radius_seed75025_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/947_coordinate_optimizer_variable_depth_radius_seed75025_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/947_coordinate_optimizer_variable_depth_radius_seed75025_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/947_coordinate_optimizer_variable_depth_radius_seed75025_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1884,1030,1842,0.613133077731742
946,outputs/experiments/946_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/946_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/946_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/946_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/946_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1884,1030,1896,0.6131634819532908
945,outputs/experiments/945_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/945_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing scene artifacts,outputs/experiments/945_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/945_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/945_coordinate_optimizer_variable_depth_radius_seed75025_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1884,1030,1862,0.6131557520664564
