run_number,run_dir,summary_path,status,reason,figure_path,context_summary_path,figure_notes_path,width_px,height_px,unique_colors,nonwhite_fraction,validation_pixel_stride,validation_sample_pixels
780,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.1145553302795925,4,199755
779,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives/figures/source_pulse_noise_context.png,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives/figures/FIGURE_NOTES.md,2314,1379,1355,0.11417486420865561,4,199755
778,outputs/experiments/778_seed89_target_linear_receiver_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
777,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11410477835348301,4,199755
776,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11405972316087207,4,199755
775,outputs/experiments/775_three_seed_cross_seed_linear_receiver_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
774,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1384,0.11903081274561338,4,199755
773,outputs/experiments/773_cross_seed_linear_receiver_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
772,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1374,0.12083802658256364,4,199755
771,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1374,0.12109333934069234,4,199755
770,outputs/experiments/770_linear_receiver_threshold_final_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
769,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11442016470175966,4,199755
768,outputs/experiments/768_linear_receiver_threshold_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
767,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11416985807614327,4,199755
766,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11389452078796526,4,199755
765,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1307,0.11408975995594603,4,199755
764,outputs/experiments/764_txrx_target2_threshold_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
763,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11822482541112864,4,199755
762,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.1180746414357588,4,199755
761,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11790443293033967,4,199755
760,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11762909564216165,4,199755
759,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives/figures/source_pulse_noise_context.png,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives/figures/FIGURE_NOTES.md,2314,1379,1391,0.1055042426973042,4,199755
758,outputs/experiments/758_cross_txrx_condition_fitted_ringdown_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
757,outputs/experiments/757_txrx60_fitted_ringdown_all_target_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
756,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11777427348501915,4,199755
755,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11774924282245751,4,199755
754,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.1177292182924082,4,199755
753,outputs/experiments/753_cross_condition_fitted_ringdown_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
752,outputs/experiments/752_ringdown035_fitted_ringdown_all_target_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
751,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives/figures/source_pulse_noise_context.png,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives/figures/FIGURE_NOTES.md,2314,1379,1422,0.11645265450176466,4,199755
750,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives/figures/source_pulse_noise_context.png,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives/figures/FIGURE_NOTES.md,2314,1379,1422,0.1164226177066907,4,199755
749,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives/figures/source_pulse_noise_context.png,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives/figures/FIGURE_NOTES.md,2314,1379,1422,0.11640259317664138,4,199755
748,outputs/experiments/748_cross_seed_fitted_ringdown_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
747,outputs/experiments/747_seed89_fitted_ringdown_all_target_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
746,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11775925508748217,4,199755
745,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11777927961753147,4,199755
744,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1344,0.11780431028009311,4,199755
743,outputs/experiments/743_seed21_fitted_ringdown_all_target_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
742,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1397,0.1279767715451428,4,199755
741,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1397,0.1279967960751921,4,199755
740,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/source_pulse_noise_context.png,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives/figures/FIGURE_NOTES.md,2314,1379,1397,0.1279967960751921,4,199755
739,outputs/experiments/739_experiment_archive_health_report_current,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
738,outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
737,outputs/experiments/737_current_archive_coverage_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
736,outputs/experiments/736_next_action_queue_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
735,outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
734,outputs/experiments/734_current_state_archive_coverage_audit_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
733,outputs/experiments/733_current_manuscript_validation_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
732,outputs/experiments/732_next_action_queue_current_manuscript_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
731,outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
730,outputs/experiments/730_imrad_manuscript_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
729,outputs/experiments/729_current_validation_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
728,outputs/experiments/728_next_action_queue_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
727,outputs/experiments/727_commit_pr_summary_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
726,outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
725,outputs/experiments/725_current_archive_coverage_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
724,outputs/experiments/724_next_action_queue_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
723,outputs/experiments/723_commit_pr_summary_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
722,outputs/experiments/722_current_state_archive_coverage_audit_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
721,outputs/experiments/721_current_review_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
720,outputs/experiments/720_next_action_queue_current_review_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
719,outputs/experiments/719_commit_pr_summary_current_review_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
718,outputs/experiments/718_code_self_review_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
717,outputs/experiments/717_current_validation_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
716,outputs/experiments/716_next_action_queue_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
715,outputs/experiments/715_commit_pr_summary_current_validation_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
714,outputs/experiments/714_current_precommit_validation_after_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
713,outputs/experiments/713_current_archive_coverage_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
712,outputs/experiments/712_next_action_queue_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
711,outputs/experiments/711_commit_pr_summary_current_archive_coverage_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
710,outputs/experiments/710_current_state_archive_coverage_audit_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
709,outputs/experiments/709_current_review_refresh_state_audit,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
708,outputs/experiments/708_next_action_queue_current_review_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
707,outputs/experiments/707_commit_pr_summary_current_review_refresh,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
706,outputs/experiments/706_code_self_review_current_validation_checkpoint,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
