run_number,run_dir,summary_path,status,reason,figure_path,scene_summary_path,figure_notes_path,width_px,height_px,unique_colors,nonwhite_fraction
1120,outputs/experiments/1120_coordinate_optimizer_variable_depth_radius_seed365435296162_target0_sources8_txrx60_ringdown050_objectives,,skipped,no compatible coordinate optimizer summary,,,,,,,
1119,outputs/experiments/1119_gssi51600s_dzt_qc,,skipped,no compatible coordinate optimizer summary,,,,,,,
1118,outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2063,0.6298846381592861
1117,outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2080,0.6299205896036882
1116,outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2103,0.6300046525398638
1115,outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives,outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2106,0.6301384130609483
1114,outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2023,0.6301220234318826
1113,outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2071,0.6301511018060314
1112,outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2112,0.6302547265575434
1111,outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2050,0.6297921160597217
1110,outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives,outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1775,1065,2101,0.6303384249156914
1109,outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2133,0.6298365266675126
1108,outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1775,1065,2060,0.6300998479137737
1107,outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1775,1065,2042,0.630172849302387
1106,outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2129,0.6299232330922472
1105,outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2046,0.6298661337393732
1104,outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives,outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2128,0.6299671150023263
1103,outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2123,0.6298904538341158
1102,outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2096,0.6297640950809965
1101,outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2081,0.6298338831789536
1100,outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2102,0.6299935498879161
1099,outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2056,0.6300088821215581
1098,outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2126,0.6300469483568075
1097,outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2088,0.629965000211479
1096,outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2068,0.6300363744025715
1095,outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1777,1065,2107,0.6302324168232052
1094,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2056,0.6299110730448758
1093,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2105,0.6300453622636721
1092,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2126,0.6299491392801252
1091,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2088,0.6298671911347967
1090,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2068,0.6299385653258893
1089,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1777,1065,2107,0.6301346627882093
1088,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2048,0.6299607706297847
1087,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2092,0.6299639428160555
1086,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2120,0.6301262530135769
1085,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,refreshed,refresh requested,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,1776,1065,2056,0.6297355454045594
