case_label,source_plan_case_label,branch_key,seed,case_variant,candidate_component_seed_ready,review_assignment,truth_free_stable_assignment,selected_component_count,truth_component_count,component_candidate_count,max_lateral_x_slot_error_mm,matched_max_x_error_mm,matched_max_z_error_mm,matched_max_linf_error_mm,matched_mean_linf_error_mm,matched_max_euclidean_error_mm,z_exceeds_lateral_slot_error,ready_for_xz_seed_neighborhood_design,ready_for_narrow_refinement_contract,ready_for_detector_seeded_fwi,allowed_use,blocked_use,truth_component_index,seed_component_index,truth_x_mm,truth_z_mm,x_seed_mm,z_seed_mm,x_abs_error_mm,z_abs_error_mm,linf_abs_error_mm,euclidean_error_mm
target2_close14|seed34|nominal,noise15p361328125_seed34,target2_close14,34,nominal,True,False,True,3,3,20,10.0,10.0,5.0,10.0,7.666666666666667,10.44030650891055,False,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,264.0,90.0,272.0,92.0,8.0,2.0,8.0,8.246211251235321
target2_close14|seed34|source_mismatch,source_mismatch_noise15p361328125_seed34,target2_close14,34,source_mismatch,True,False,True,3,3,20,3.0,3.0,7.0,7.0,5.0,7.615773105863909,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,191.0,93.0,1.0,3.0,3.0,3.1622776601683795
target2_close14|seed34|source_mismatch,source_mismatch_noise15p361328125_seed34,target2_close14,34,source_mismatch,True,False,True,3,3,20,3.0,3.0,7.0,7.0,5.0,7.615773105863909,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,247.0,85.0,3.0,5.0,5.0,5.830951894845301
target2_close14|seed34|source_mismatch,source_mismatch_noise15p361328125_seed34,target2_close14,34,source_mismatch,True,False,True,3,3,20,3.0,3.0,7.0,7.0,5.0,7.615773105863909,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,264.0,90.0,261.0,83.0,3.0,7.0,7.0,7.615773105863909
target2_close50_linear29p5|seed13|nominal,noise10_seed13,target2_close50_linear29p5,13,nominal,False,True,False,3,3,17,3.0,3.0,11.0,11.0,7.333333333333333,11.045361017187261,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,187.0,85.0,3.0,5.0,5.0,5.830951894845301
target2_close50_linear29p5|seed13|nominal,noise10_seed13,target2_close50_linear29p5,13,nominal,False,True,False,3,3,17,3.0,3.0,11.0,11.0,7.333333333333333,11.045361017187261,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,250.0,84.0,0.0,6.0,6.0,6.0
target2_close50_linear29p5|seed13|nominal,noise10_seed13,target2_close50_linear29p5,13,nominal,False,True,False,3,3,17,3.0,3.0,11.0,11.0,7.333333333333333,11.045361017187261,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,299.0,79.0,1.0,11.0,11.0,11.045361017187261
target2_close50_linear29p5|seed13|source_mismatch,source_mismatch_noise10_seed13,target2_close50_linear29p5,13,source_mismatch,True,False,True,3,3,17,3.0,3.0,12.0,12.0,11.0,12.36931687685298,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,187.0,102.0,3.0,12.0,12.0,12.36931687685298
target2_close50_linear29p5|seed13|source_mismatch,source_mismatch_noise10_seed13,target2_close50_linear29p5,13,source_mismatch,True,False,True,3,3,17,3.0,3.0,12.0,12.0,11.0,12.36931687685298,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,253.0,100.0,3.0,10.0,10.0,10.44030650891055
target2_close50_linear29p5|seed13|source_mismatch,source_mismatch_noise10_seed13,target2_close50_linear29p5,13,source_mismatch,True,False,True,3,3,17,3.0,3.0,12.0,12.0,11.0,12.36931687685298,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,303.0,101.0,3.0,11.0,11.0,11.40175425099138
target2_close50_linear29p5|seed21|nominal,noise10_seed21,target2_close50_linear29p5,21,nominal,True,False,True,3,3,20,3.0,3.0,11.0,11.0,8.333333333333334,11.40175425099138,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,188.0,97.0,2.0,7.0,7.0,7.280109889280518
target2_close50_linear29p5|seed21|nominal,noise10_seed21,target2_close50_linear29p5,21,nominal,True,False,True,3,3,20,3.0,3.0,11.0,11.0,8.333333333333334,11.40175425099138,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,253.0,101.0,3.0,11.0,11.0,11.40175425099138
target2_close50_linear29p5|seed21|nominal,noise10_seed21,target2_close50_linear29p5,21,nominal,True,False,True,3,3,20,3.0,3.0,11.0,11.0,8.333333333333334,11.40175425099138,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,298.0,97.0,2.0,7.0,7.0,7.280109889280518
target2_close50_linear29p5|seed21|source_mismatch,source_mismatch_noise10_seed21,target2_close50_linear29p5,21,source_mismatch,True,False,True,3,3,20,6.0,6.0,10.0,10.0,8.333333333333334,11.661903789690601,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,188.0,97.0,2.0,7.0,7.0,7.280109889280518
target2_close50_linear29p5|seed21|source_mismatch,source_mismatch_noise10_seed21,target2_close50_linear29p5,21,source_mismatch,True,False,True,3,3,20,6.0,6.0,10.0,10.0,8.333333333333334,11.661903789690601,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,252.0,82.0,2.0,8.0,8.0,8.246211251235321
target2_close50_linear29p5|seed21|source_mismatch,source_mismatch_noise10_seed21,target2_close50_linear29p5,21,source_mismatch,True,False,True,3,3,20,6.0,6.0,10.0,10.0,8.333333333333334,11.661903789690601,True,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,294.0,80.0,6.0,10.0,10.0,11.661903789690601
target2_close50_linear29p5|seed34|nominal,noise10_seed34,target2_close50_linear29p5,34,nominal,False,True,False,3,3,20,7.0,7.0,14.0,14.0,10.0,14.560219778561036,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,183.0,97.0,7.0,7.0,7.0,9.899494936611665
target2_close50_linear29p5|seed34|nominal,noise10_seed34,target2_close50_linear29p5,34,nominal,False,True,False,3,3,20,7.0,7.0,14.0,14.0,10.0,14.560219778561036,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,256.0,99.0,6.0,9.0,9.0,10.816653826391969
target2_close50_linear29p5|seed34|nominal,noise10_seed34,target2_close50_linear29p5,34,nominal,False,True,False,3,3,20,7.0,7.0,14.0,14.0,10.0,14.560219778561036,True,False,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,296.0,76.0,4.0,14.0,14.0,14.560219778561036
target2_close50_linear29p5|seed34|source_mismatch,source_mismatch_noise10_seed34,target2_close50_linear29p5,34,source_mismatch,True,False,True,3,3,16,8.0,8.0,6.0,8.0,6.333333333333333,8.06225774829855,False,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",0,0,190.0,90.0,182.0,89.0,8.0,1.0,8.0,8.06225774829855
target2_close50_linear29p5|seed34|source_mismatch,source_mismatch_noise10_seed34,target2_close50_linear29p5,34,source_mismatch,True,False,True,3,3,16,8.0,8.0,6.0,8.0,6.333333333333333,8.06225774829855,False,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",1,1,250.0,90.0,250.0,84.0,0.0,6.0,6.0,6.0
target2_close50_linear29p5|seed34|source_mismatch,source_mismatch_noise10_seed34,target2_close50_linear29p5,34,source_mismatch,True,False,True,3,3,16,8.0,8.0,6.0,8.0,6.333333333333333,8.06225774829855,False,True,False,False,matched x/z seed-error sizing for saved detector cases,"radius/material seeding, narrow refinement launch, detector-seeded FWI",2,2,300.0,90.0,295.0,89.0,5.0,1.0,5.0,5.0990195135927845
